,id,url,name,description,host_id,host_name,country,city,price,availability_30,availability_60,availability_90,availability_365,amenities,no_of_reviews,review_score,latitude,longitude
24,1016739,https://www.airbnb.com/rooms/1016739,Private Room (2)  in Guest House at Coogee Beach,"Room 2  Private room in charming recently renovated federation guest house at Coogee Beach. Prices are per room for 2 People only. A queen  and a single bed. Not suitable for group booking All rooms have  TV, desk, wardrobe, beds, unlimited wifi 2 mins from the beach, cafes and transport. This is not a party house but a safe and clean place to stay. Share bathrooms and kitchen... All common areas are cleaned daily. Price is per room and each room has a double bed, accommodates 2 people. NOT suitable for group bookings Property is very secure with electronic entry at front gate and individually keyed rooms. A safe and quiet place to come home to with the ability to mingle with other guests if you wish. Check our reviews on Trip Advisor, were new to Air BNB (URL HIDDEN) Included in the price is unlimited wifi, Kitchen facilities, Laundry facilities and private shared bathrooms. Manager onsite. I am happy to provide advice on local restaurants and travel tips. You definitely don't need a ",5595776,David,Australia,Sydney,64.0,0,0,19,20,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Doorman', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water']",8,9.0,-33.92398,151.25541
25,1019168,https://www.airbnb.com/rooms/1019168,"Cozy Nest, heart of the Plateau","Come spend a few days (or weeks) in our beautiful and cozy apartment situated in the heart of Montreal's most happening neighborhood! You will share the space with me as, maybe another guest and probably a cute cat or kitten (I sometimes foster cute little furry balls). LGBTQ friendly :) Looking forward to meeting you! The spacious double room comes fully furnished with a double bed, closet space as well as a desk + High speed internet + heating + sheets and towels + direct access to a washer/dryer. Our apartment is a ground floor with a cute backyard and is situated right between two of Montreal's most happening neighborhoods (The Plateau and Mile End) as well as two main streets: Saint-Laurent and Mont-Royal.  5 minute walking distance from the beautiful Mont-Royal 10 minutes direct bus ride from downtown Steps away from bixi stands (Local bicycle sharing program). Our neighborhood is bustling with grocery shops, cafés, bars, restaurants and parks, all in walking distance! Please fee",39300,Lilou,Canada,Montreal,34.0,0,0,0,0,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",62,10.0,45.52028,-73.58774
26,10201975,https://www.airbnb.com/rooms/10201975,Ipanema: moderno apê 2BR + garagem,"Moderno apartamento de 2 quartos com garagem em bucólica rua de Ipanema, a poucos metros da Lagoa Rodrigo de Freitas. Moderno apartamento de 2 quartos com garagem, localizado em rua tranquila de Ipanema, a poucos metros da Lagoa Rodrigo de Freitas. Acomoda de maneira confortável 4 pessoas. Ar condicionado split em todos os cômodos (quarto, suíte, sala e banheiro da suíte) Os hóspedes terão acesso às áreas comuns do prédio e a todo o apartamento. Recebemos pessoalmente os hóspedes no apartamento, entregamos as chaves, mostramos o espaço e damos informações e sugestões de passeios pela cidade.",2537111,Barbara,Brazil,Rio De Janeiro,298.0,24,54,84,174,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",24,9.0,-22.980051683700506,-43.1998455458952
27,10209136,https://www.airbnb.com/rooms/10209136,"Friendly Apartment, 10m from Manly","A friendly apartment block where everyone knows each other and there is a strong communal vibe. Property has a huge backyard with vege garden and skate ramp. 7min walk to the beach and 2min to buses. Great bedroom with a queen bed and window with views facing out over Balgowlah area, with great views of sunset. Large cupboards and drawers available for storage space. You will have access to kitchen, bathroom, lounge room, separate laundry and well as the large garden space. I will be contactable by phone, housemate is friendly man who love meeting new people. All other apartment tenants are also very helpful and welcoming. Fairlight is the suburb between Manly and Balgowlah. It is quiet, close to the water and no more than 10mins away from everything you could need. Balgowlah shops is a 10 min walk with many cafes and restaurants. Manly is a 15min walk away, a very nice walk along the water. 3 mins from Sydney Rd where you can get a bus to Manly or the City easily. 15 min walk to Manly",52453573,Isaac,Australia,Sydney,36.0,0,0,0,0,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Essentials']",4,9.0,-33.79629,151.26969
28,10213499,https://www.airbnb.com/rooms/10213499,Great studio opp. Narrabeen Lake,Great studio apartment freshly painted and decorated.  Queen bed also with a pull-out sofa bed  Separate bathroom with fully equipped laundry.  Located across from Narrabeen Lake.  8km walk around lake - or borrow our bikes. Kayak/stand-up paddle boards available for hire. Short walk to Narrabeen beaches/Woollies/shops and main bus line to the city on Pittwater Road. 20 minutes to Manly and Manly wharf or take a stunning ferry ride to Sydney city or the new express B-line double-decker bus. Private entrance + small private terrace. Has loads of parking available.  Woolworths and BWS are a short walk along the lake for any supplies needed. Cleaning fee included in nightly rate Guests have access to backyard saltwater pool Happy to give any local tips that we can.  Plenty of good restaurants along the lake and beachfront within walking distance.  On Fridays there is a fantastic Growers markets nearby with great produce and crafts - worth a visit We are unique in the fact we are across th,634664,Tracy,Australia,Sydney,117.0,0,0,25,26,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection']",61,10.0,-33.71472,151.29792
29,10215858,https://www.airbnb.com/rooms/10215858,Cozy Queen Guest Room&My,"Mong Kok MTR E1 walk 100 meters, shopping, eating is very convenient. There are two large beds, private bathroom, hot water 24 hours within simple and clean and comfortable rooms. Free WIFI. A21 Airport Express shuttle. Highly recommended to stay. The double bed is good for 2 people.  Also has a private bathroom + FREE wireless internet. Convenient and allow you complete privacy 房間有一張雙人床,獨立衛浴設備,以及免費無線上網｡ Location is excellent. Just right next to Mong Kok Exit E1. Extremely convenient to travel to Hong Kong spots. Just 10 - 15 mins walk (or take 3 MTR station) to Tsim Sha Tsui for all shopping! 位於旺角地鐵站E1出口旁邊,10 - 15 分鐘 (或坐三站地鐵) 就可步行至尖沙咀,十分方便｡ From airport you can take A21 Airport Bus directly to the apartment. It takes within 30 mins and the bus stop is right located 1 mins from the apartment 從機場可乘 A21 機場巴士,約30分鐘,巴士站僅距大廈1分鐘 The double bed is good for 2 people.  Also has a private bathroom + FREE wireless internet. Convenient and allow you complete privacy 房間有一張雙人床,獨立衛浴設備,以及免費無線上網｡ Ameni",52473150,Danny,Hong Kong,Hong Kong,330.0,20,50,80,135,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",9,8.0,22.31655,114.17034
30,1022200,https://www.airbnb.com/rooms/1022200,"Kailua-Kona, Kona Coast II 2b condo","Kona Coast Resort's spacious, fully furnished villas are tastefully decorated with soothing Hawaiian accents, and include a full kitchen and all of the comforts of home. As you step out onto your private lanai, feel the tropical breezes and take in the wonder of it all. Amidst the panoramic backdrop of Hawaii's Kona Coast, the Kona Coast Resort has an inviting ocean view. From endless recreation to fascinating sights and spectacular natural beauty, the best of the “Big Island” is at your door. An oceanfront playground is just the beginning of all there is to do at the Kona Coast Resort. Hike in a tropical rainforest. Explore lava tubes formed thousands of years ago and witness the spectacular sight of fresh, fiery lava spilling into the ocean today. Hang with the “big fish” – Kona is one of the world’s best sport fishing centers. You don’t have to train for Kona’s Ironman Triathlon to enjoy the cycling along the coast. If exercise is your thing, head to the resort’s fitness center. Tak",3393610,Daniel,United States,The Big Island,135.0,0,13,43,196,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Family/kid friendly', 'Washer', 'Dryer']",1,10.0,19.5702,-155.96445
31,10227000,https://www.airbnb.com/rooms/10227000,"LAHAINA, MAUI! RESORT/CONDO BEACHFRONT!! SLEEPS 4!","THIS IS A VERY SPACIOUS 1 BEDROOM FULL CONDO (SLEEPS 4) AT THE BEAUTIFUL VALLEY ISLE RESORT ON THE BEACH IN LAHAINA, MAUI!! YOU WILL LOVE THE PERFECT LOCATION OF THIS VERY NICE HIGH RISE! ALSO THIS SPACIOUS FULL CONDO, FULL KITCHEN, BIG BALCONY!!",12057949,Holly,United States,Maui,499.0,30,60,90,365,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",1,10.0,20.96996,-156.68012
32,10228731,https://www.airbnb.com/rooms/10228731,Quarto inteiro na Tijuca,"O quarto disponível tem uma cama de solteiro, sofá e computador tipo desktop para acomodação. O apartamento e bastante arejado e ventilado, em local de fácil acesso via metrô O quarto é privativo, com acesso a todas as acomodações do apartamento. Integral interação com o anfitrião O meu bairro e bastante residencial, com ruas de fácil circulação e tidas as facilidades disponíveis de mercado, farmácia e locais de cultura Acesso fácil via ônibus para todos os pontos do Rio de Janeiro e próximo à estação do metrô Uruguai",12673423,Gilberto,Brazil,Rio De Janeiro,149.0,28,58,88,178,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer']",1,10.0,-22.936203246553816,-43.247421907135774
33,10233856,https://www.airbnb.com/rooms/10233856,Twin Bed room+MTR Mongkok shopping&My,"Dining shopping conveniently located Mongkok subway E1, airport shuttle bus stops A21. Three live two beds, separate WC, 24-hour hot water. Free WIFI. The room has a good double with two beds 3 Check-in. Also has a private bathroom + FREE wireless internet. Convenient and allow you complete privacy 房間有有不错的三人入住的两张床,獨立衛浴設備,以及免費無線上網｡ Location is excellent. Just right next to Mong Kok Exit E1. Extremely convenient to travel to Hong Kong spots. Just 10 - 15 mins walk (or take 3 MTR station) to Tsim Sha Tsui for all shopping! 位於旺角地鐵站E1出口旁邊,10 - 15 分鐘 (或坐三站地鐵) 就可步行至尖沙咀,十分方便｡ From airport you can take A21 Airport Bus directly to the apartment. It takes within 30 mins and the bus stop is right located 1 mins from the apartment 從機場可乘 A21 機場巴士,約30分鐘,巴士站僅距大廈1分鐘 The double bed is good for 2 people.  Also has a private bathroom + FREE wireless internet. Convenient and allow you complete privacy 房間有一張雙人床,獨立衛浴設備,以及免費無線上網｡ Amenities including:  Air-conditioner, hair dryer, water boiler, TV 設備有  空調､吹風機､",52473150,Danny,Hong Kong,Hong Kong,400.0,30,60,90,145,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",22,9.0,22.31723,114.17073
34,10240767,https://www.airbnb.com/rooms/10240767,Cozy double bed room 東涌鄉村雅緻雙人房,"A comfortable double bed room at G/F. Independent entrance. High privacy. The room size is around 100 sq.ft. with a 48""x72"" double bed. The village house is close to the Hong Kong Airport, AsiaWorld-Expo, HongKong-Zhuhai-Macau Bridge, Disneyland, Citygate outlets, 360 Cable car, shopping centre, main tourist attractions...... We are ""City Oasis Guest House"" , which is a licensed guesthouse (holiday flat) in Hong Kong. Our license number is H5714. Our house is located at a small village in the outskirts of Tung Chung, 10 minutes from the Hong Kong Airport by taxi and 4 minutes from Tung Chung City by taxi. Our village is situated at the mountain foot and Tung Chung river mouth on Lantau Island, the green fort of Hong Kong.  Our property is a three-storey village house with a total of 2800 square feet. At the rooftop and balconies, you can oversee the unique scenery view with the combination of the airport, cable-car, Tung Chung Bay, wetland, Tung Chung City and mountain views. The maste",52491634,Ricky,Hong Kong,Hong Kong,487.0,18,41,67,339,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Cat(s)', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",162,9.0,22.27671,113.92823
